6.27472146787855212E-004  9.06798144839169522E-004 -7.17331622108372175E-004
-5.66353333706827257E-005 -3.30472264858150009E-004 -3.78727740475268918E-004
1.60715128503495898E-003 -1.78489846597484192E-004 -8.90307275412060791E-004
2.01224832801626336E-004 -1.24637045398050066E-003 -3.59658262566450357E-004
7.07871709316567612E-004  2.19164205362952925E-004 -4.99196075227289929E-004
4.44658138090649278E-004 -1.59519129032925687E-003 -6.04369644519869766E-004
-1.71425745199314209E-004 -3.47106241850261930E-003  8.93807439221280808E-004
3.61406752151548769E-004 -4.80846983816262069E-004  1.09174519737349155E-003
1.60492527145916840E-003 -2.86800099286596067E-004 -1.73361050131736811E-004
-1.99496275578480266E-003 -3.67074158225855706E-004  1.64845637651671166E-003
6.31961273640586132E-005 -6.10330784650403536E-004 -1.40177346894280888E-004
1.58417934381411976E-003  6.68686185025329409E-004 -4.36908710088703941E-004
9.21370269740055402E-004 -1.62867907221838666E-004 -5.26738915233813010E-004
6.70588508690171648E-004 -8.13738602696825221E-004  1.19517317616396525E-003
-1.28680889475252551E-003 -3.09005007307145557E-004  1.24063036678669341E-003
-5.73599441760395349E-004  7.84236821936370315E-004 -7.80408423116122447E-004
-1.02592533762566160E-003  2.96028060583539100E-004  9.82398685573348304E-004
4.12493073699997707E-004 -4.08788021240232802E-005 -1.00693593190469017E-003
3.29868770582158230E-004  2.91560727864475892E-003  6.84021781034874026E-005
2.92604929932067720E-003  1.54928388996023630E-004 -7.75481282706878589E-004
6.85569497583732052E-004  6.23487451504080802E-004  1.87245325212291423E-004
-1.96033414648404044E-004  2.51514569840877167E-003  1.98860991527943440E-003
-3.89315165896031564E-003  5.65152961600023864E-004  2.14088777531775077E-004
-9.00741717116573738E-004  7.60095683169328203E-004  2.53568549675740971E-003
1.08368698072962657E-003  3.53278118896861975E-004  5.34291167210071524E-004
-1.54607684827985669E-003 -3.57524405421815925E-004  1.08019362332862712E-003
-1.80625177849506511E-003 -2.17569409281579730E-003  7.88409635391156905E-004
-3.05612990906654067E-003 -5.16863963412064319E-004 -2.47436794493774773E-003
1.08586970651681808E-003 -4.76374121080992512E-005 -7.88507726169678782E-004
-7.96595409473185704E-004 -5.98867768039424591E-004  1.16115433331067763E-003
3.94136610398512180E-004 -6.89237077679643304E-004 -1.18192754108180408E-003
-1.39989694395309654E-003 -5.53582324639954838E-004  9.69184636322590969E-004
2.03541601158415726E-004 -2.94874976045160747E-004 -1.43029679517630106E-003
1.17657740251186482E-003 -1.38877234530141065E-003  2.75887593886455168E-003
-8.36648412121815356E-004 -1.55516833811509116E-004 -3.16550074508564273E-004
-2.79463611227022369E-004  3.43065250699101177E-005  2.15197013682122320E-003
1.48667606925487954E-003  1.80558677931153119E-003  7.00288375880684624E-004
-1.91077420225398831E-004 -1.56448729815737144E-003 -2.10315648206166187E-004
-5.95330095040915819E-004 -1.13843690412095673E-004 -8.44565255567225831E-004
6.39053712087398157E-004  2.27036818618219427E-003 -1.34716525687749410E-003
2.06559066703451959E-003 -6.80648566683708807E-004  1.50708297897523256E-003
4.58400013415159800E-004  1.62602864286829599E-003  1.26463428802117955E-003
-2.38759135933526651E-003 -3.10330486472148296E-005 -3.54185633265330932E-004
5.02326213516586777E-004 -1.99748555502074618E-003  7.19737072719650963E-004
4.69403067967059245E-004  1.47534007992496390E-003  1.22010049475501777E-003
-9.89712083493462591E-004  7.62372062928910006E-004 -1.47027456100816309E-004
8.06557493610039950E-004  1.21078478574956168E-003 -2.24509591321309939E-004
-6.48233638913635769E-004  5.03145418713312376E-004 -6.20521896387603864E-004
-1.70247915373669375E-003 -9.94340001974418916E-004  1.85560643126085612E-003
9.47924654571625255E-004 -3.54654833898485566E-004 -8.09304312743198474E-004
-8.01697020435033310E-004 -6.36703875005759112E-004  2.89541018632117643E-004
-4.27879261696649527E-004 -6.50556828525124752E-004 -2.03534628127976982E-003
5.62982917387447974E-004 -1.83066844448404671E-003  1.18251711203183510E-003
-8.70214831173640670E-004  1.24317694203276009E-004  5.22102926744597278E-004
-1.88252723923073412E-003 -3.02742166742292278E-004 -2.01571765027658409E-004
-6.12311177604931778E-004  1.23841000876485159E-003  1.42359779247543659E-003
4.89026960390152973E-004 -2.54388458984691702E-004 -1.75913333388195774E-004
-7.62910390613403709E-004 -6.45082577265290421E-004  1.57218731642580576E-003
-2.60922124447465287E-003  7.63765711371037180E-005  1.69707627854878956E-003
-5.26090515013698679E-004  2.39059058195734841E-004 -2.96467926286530625E-004
8.90167506212977979E-004 -6.23419283160559618E-005 -2.25165685228461993E-003
-1.53419567516350792E-003 -3.46296970497282262E-004  4.63267677137604134E-004
-1.19297218395247707E-004 -1.13850560829469385E-003 -1.92965313509977358E-004
1.76120968106650930E-003 -7.27667486326321754E-004 -1.92957439764066658E-003
7.74906117782261927E-004 -3.39510639341786497E-004 -1.43340828989630732E-004
7.38725573532507157E-004 -1.16843069207358489E-003  1.24251858879590392E-003
-9.79381238869951278E-005 -3.15789166178139001E-003  2.42008128566822403E-003
-5.43352656001090320E-005  7.65507738264396164E-005 -8.24574928440279095E-004
-2.41877974317057659E-004 -3.03241504904807843E-004 -1.27851914457538908E-003
5.78077855973016725E-004  3.14534209131508017E-005 -2.28922491020756201E-004
1.08169234925106056E-003  2.38203901047657449E-004 -1.35696285506952562E-004
-1.20944098340868954E-003  1.33625729898764626E-003 -4.87119453740833042E-004
-1.59140444061080439E-003 -8.49598208805000979E-004  5.19674148116598331E-004
1.35092122824748053E-003 -1.36743988286169718E-003 -7.95843454298593932E-004
-1.76762305422358160E-005 -5.70918411082780566E-004 -4.62416730399303375E-004
-6.83834508821342399E-004 -7.45881567184268081E-004  1.69362586432899274E-003
-6.11555376690076872E-004  1.57902526706053510E-003  1.38609153783077459E-004
1.45729791836685368E-003  1.08106847344268992E-003  3.25629596127527464E-004
-1.81222232519510245E-003  1.24725547422813946E-003 -8.13022527937908176E-004
1.72407952731482348E-004  1.68643918576449913E-003  2.56194454310682614E-004
-4.62727954998013520E-004  7.36312212544109192E-004  7.14000224014410979E-004
4.96603997645843868E-005  6.36674614802470703E-004  1.41653109332833552E-004
1.35504325692962168E-003  1.71751936861777414E-003 -7.01160987270386580E-004
-1.07750175676805601E-003 -6.29915695637084871E-005  1.56207809657781319E-003
-1.30309030784271315E-003 -3.90136134675016927E-005 -4.95237817646214449E-004
1.40707709491488190E-004  2.22814523757966683E-003  9.33552211801890407E-004
2.30089155813869390E-003  1.38704503150348987E-003 -1.05529308526484326E-003
-1.80636481846979387E-004 -5.52817703285448476E-004  8.04942462468362222E-004
7.99578037321744661E-004  1.34691810490251886E-004 -4.68903534169033286E-004
1.36385942395314563E-003 -6.03654721751151809E-004 -7.68466830139322502E-004
-4.99547389241013044E-004 -2.22024581106452287E-003 -2.98194408395714488E-004
-6.74031189618786125E-004 -3.26412264364531071E-004 -1.86043042844389055E-004
1.58288688400535322E-003  2.81399268374865077E-004 -2.01675147736718810E-003
-7.42190165723847616E-004  5.16984094764228212E-004 -2.35442558045330770E-004
1.38160893954289997E-005 -1.32462220573664573E-003 -1.20395635001866309E-003
-9.77760799789147335E-005  8.39551354453953722E-004 -1.60215238047697883E-003
5.66929495180141472E-005  1.68695044672833184E-003 -7.74405681772457320E-004
-5.39465588105533063E-004  8.51720095178577839E-004  5.25483194038563195E-004
8.62610161126833646E-004 -2.73347228008524452E-004  5.56420790704044736E-004
1.55458099924089908E-003 -2.39741906195472870E-003  3.57316403190414533E-004
-5.49813093734943651E-004 -1.91496400905491124E-003 -2.03040858009543180E-003
2.00528868518893601E-003  9.93368420634304630E-004  1.13917785528036292E-003
-1.81955541351506017E-005 -1.04336019185240236E-003  1.04836361346664041E-003
1.47026275503687846E-003  7.76852208714910448E-004 -8.56665683784293996E-004
-9.26169852118319281E-004 -5.47745704035186630E-005  6.52208656936917449E-004
-1.61344703442354936E-003 -5.13999869171360220E-004  8.09227992178016323E-004
3.80799383827438011E-004 -1.78019550414240169E-003 -8.52901953269040160E-005
3.48826728150558401E-004 -3.97542815571090178E-004 -1.33125824686915889E-003
-7.18593991597156175E-004  6.03761412833201186E-004 -9.93184175265188034E-004
8.12068375251093102E-004  6.71260126612349965E-004  2.41992629135755503E-003
4.11567744860662514E-004  2.49998151294454369E-003 -2.77893721060839865E-004
3.03554449402028653E-004  7.04251603066002982E-004  2.05980462787513203E-004
7.62030258045795256E-004  1.84666137499888187E-003  4.13503023796309610E-004
-3.09799378847531396E-004 -1.84624721509193891E-003  1.32666849254789118E-003
5.94821932188896105E-004 -1.54406062699673349E-003 -3.56407981417655685E-004
-1.80996633576193636E-003  1.03141983213910979E-003 -1.24834758166272137E-003
1.42714924852784019E-003  6.83046015095076968E-004 -6.64360656860278642E-004
-6.14173525284912196E-005  1.45610220291912847E-003  4.99090286277332779E-004
-1.15704646485047117E-003  3.27153313885449049E-004  2.29020749577896741E-004
1.29531241115166161E-003  1.85372144462828906E-003 -4.37204559480061086E-004
7.24428312117364557E-004  1.95153302957787518E-003  3.89616478200368590E-004
-8.43349226292333795E-004 -8.74642932464479239E-004 -6.55762289739754704E-004
-1.36434111184220892E-003  4.91744756194898705E-004  5.32182292805231092E-004
-6.37583579677028869E-004 -1.04767746700640675E-003 -2.02479182311130455E-003
1.33369103822898218E-003 -2.04477632824237587E-003 -7.10063007725680049E-004
-1.35465078046738299E-003  1.59494105959745599E-003  1.50556351886340441E-003
-3.70400286169343380E-004 -5.06295663537675790E-004 -3.86928786012525662E-004
9.07242884123192353E-004 -1.03686528532222059E-003  2.73885666063540894E-005
-4.81117781500337244E-004  1.40790730619589494E-003 -6.93714497892141259E-004
-3.88572599762756663E-004 -5.85440544038164892E-004  2.27950544012732806E-003
1.60173427876844279E-004 -7.44389397598891342E-004  2.26756339197317446E-004
-1.43730360535545654E-003  1.09833173912935594E-003 -1.03340725701561676E-003
-5.80896580291674429E-004 -9.36474047029010642E-004  2.22871583930881026E-004
-7.11181225018295412E-004  3.32196522478647629E-004 -1.05154839502185748E-003
3.26145091501900527E-004 -1.13530791150894653E-004  6.55316344731252305E-004
-2.17634943309690936E-004 -1.88488261340411575E-003  7.81702094723431021E-006
1.16331835235938688E-003 -3.44391427587209011E-004  2.51200099848961729E-003
-5.21415114109612284E-004 -1.33891700097143627E-003 -1.27732744780749202E-003
-1.96968428789549670E-003  8.41103232934866220E-004  7.85082007759921384E-004
1.23813991761229916E-003  2.73117549583674337E-003 -3.48617536116123297E-004
6.68170682756459057E-004  1.26599614338323836E-003 -5.29032851731762294E-004
7.29831842160331935E-004 -6.43932531394867942E-004  1.05892848326294745E-003
1.55784190569832962E-003 -1.61215077022832417E-003 -9.19776638417215439E-004
2.00932467583930362E-004 -5.34645446899342878E-004  8.36428481983429359E-004
3.65291882509965885E-004 -1.23454696023992159E-004  5.48208496599035121E-004
5.61270206739889854E-004 -6.33983557529496059E-004 -3.06576165606692829E-004
5.76911179459761118E-004 -1.78749398920595795E-004 -6.65863544874573457E-004
1.35537725603785113E-003  1.25542358615330155E-003  7.85940578320173868E-006
-1.77617486755693053E-003 -1.39622101617782341E-003 -1.04122755151179352E-003
-5.61938843051898581E-004 -8.00265441131250976E-004  6.75431609089269464E-004
-1.20671089154028815E-003 -9.85340092218982581E-004  1.49020112043966456E-003
-1.87068606778380232E-004 -5.70650206327595979E-004 -1.85117182972593009E-003
-1.64861445382154530E-003  5.01534827858786066E-004  1.98768878749934659E-003
1.39473978783920024E-005  1.70282391011542271E-004  9.12452650970937756E-004
-1.57497022196405648E-003  1.20638444022590999E-003 -2.34369369087900493E-004
-6.32087421913288033E-005 -1.43937466072626297E-003 -9.80582226032066353E-004
7.57517822566375587E-005  1.99642279670528278E-003  8.47462444442090442E-004
-7.27567686871098229E-004  6.35657319726441370E-004  1.32058561233956316E-003
-8.61406775057932113E-004  8.20605359576434025E-004 -1.77682567218650844E-004
-5.09394962991536158E-004 -5.52865678333295824E-004 -1.15599537615854696E-004
-5.84295159911368085E-004  7.99009799004845732E-004  4.68410305423397615E-004
-1.23859766668864735E-003  1.78841744362593681E-003 -5.65969377316992905E-004
1.18558753738998049E-003 -1.68268972661770309E-003 -4.01849171249787213E-004
5.93363912922658873E-004  2.02378082281617390E-003  9.05438637693308261E-004
-3.93300267533103871E-004  1.27339980506063137E-003  1.33876774461841910E-004
3.24774930363806887E-004 -3.24847304102627644E-004 -2.26787737885366389E-003
-4.64215604109158219E-005 -5.35831246162921711E-004  1.99791281222544892E-003
-2.79136862186564038E-004  1.50206935227718418E-003  2.05361398084336283E-003
4.97340392657862366E-004 -1.29839445858119431E-003  4.04868860336752063E-005
-6.26265402873362039E-004  3.51317091804491334E-004  1.40508822060886438E-003
1.54243635747689932E-003  6.01690352415817063E-005 -1.03411255989558411E-003
5.31573475965784609E-004  4.27559798678766017E-004  4.20334704241070805E-004
-1.39345383913203101E-003  3.08131940700801183E-003 -6.92071173073329263E-004
3.55441124067709246E-004 -9.08448704733839062E-004 -1.01348670534126008E-003
8.31547112209869948E-004  6.24296397974205092E-005 -8.42038499523313153E-005
2.63092390794239506E-004 -1.48809599424180200E-003  4.66955990993885061E-004
2.08506462958826929E-003  1.00195074885091372E-003  1.26924510723188533E-004
-1.04013027234306239E-003  2.61400758186412752E-004  1.60048398881373389E-004
-5.89659641028191764E-004 -1.12299839834503583E-003 -5.55411303289603296E-004
-7.56031583651153448E-004 -1.97672236256755669E-004  1.48013287133713569E-004
-8.63057632756471758E-005  3.87001793540970066E-004  3.89584934458105542E-005
7.72313849457181519E-004  8.79094800841931910E-004  9.31735438334391837E-004
6.69608850596063883E-004  4.44291782397850858E-004  2.07352016281614612E-003
-3.52603684307183996E-004 -4.71873215301540688E-004 -5.04259432153132030E-004
-6.50280285486155699E-004 -6.94800266370484564E-004 -1.14828063113323422E-003
1.15122822012593724E-003 -3.83058053749580122E-004  2.64547071772244097E-003
-2.65133062361603434E-005 -2.08610109678948781E-004 -3.50686145661084224E-005
-1.31570173755969264E-003  2.45613596376111770E-003  9.84836371136856058E-004
-4.58630011117214427E-004  2.12967823956448574E-003 -3.08208490779173460E-004
6.06478865972273845E-004  3.15727865963833323E-004  8.02106245069590836E-004
-5.17079677991678032E-004 -2.23333884330008479E-003 -1.11730107178216025E-004
-2.50137674262828485E-003 -8.58829656958330753E-005 -1.02950522016323270E-003
1.60580908679973052E-003  1.74737581611472811E-003  9.34822223401666065E-004
2.86438738347808137E-005  4.88310649903821886E-004 -3.46445815166321238E-004
7.95192518583023541E-004  2.00478551451016345E-003  1.24495704009784918E-003
-3.58104573169047745E-004 -3.81492287041958764E-004 -8.40993390646167490E-004
2.11133909854240714E-003  9.86309903040284361E-004  1.43547642782430136E-003
-7.66483154681536094E-005 -3.66591667186971022E-004 -1.43586124090786275E-003
2.45356069578525886E-003  5.98105956260479364E-004  1.39268336203663686E-004
-2.15730847431073579E-003 -3.67902088476219978E-004  4.38112604519639529E-004
-2.50394601503171584E-003  1.98091689389391038E-003 -1.35924988209921039E-003
-4.92762579845464608E-004 -7.84859998568563505E-004 -1.45557245783865005E-003
2.02356567167978358E-003  2.27626220796414388E-004  5.32054358677024834E-004
1.62785548494819824E-003  4.90644609786845083E-004 -5.31469527974340263E-004
-3.97515314485359281E-004 -9.32931513686493749E-004  5.65087479485411369E-005
-7.64517460332797961E-004  1.71183379594828629E-003  1.49229669948820363E-003
-1.00423904929483371E-003 -4.07613412127519532E-005  1.25030384411158025E-003
1.47277234808698915E-003 -3.13401469329291729E-004  1.73548190748375923E-003
5.23791484596162690E-004  8.90470743718522616E-004 -4.50942738604796539E-004
8.86217381664757757E-004  3.99709246595250558E-004 -2.66689480329921088E-005
9.54887006901276067E-004 -1.44134813895481365E-003 -1.88750343732751492E-003
-7.02980199580294316E-004 -3.20210401311082265E-004  1.97343162095600496E-005
-2.22170178743002057E-004 -8.34183493146813809E-004  3.36455744579836091E-004
-7.04721778280901806E-004 -1.37122815101793768E-003  1.27977670627285080E-004
1.02678717595721899E-003 -4.26596465578512978E-004  8.19800205402379436E-004
2.25758165539644224E-004  1.19840955883804452E-003  5.36318261819533783E-005
-1.07075301401679231E-003 -1.84392279597670144E-003 -3.18126201377489509E-004
-3.35140386724385808E-003  1.83963523013088825E-004 -1.96798191140904355E-004
-5.09135261386047867E-004  5.28479118580680749E-004 -1.18302078961806008E-003
4.43443026949667015E-004  7.49754160249024816E-004  2.85545446972082018E-004
-1.32015667255484847E-003  1.15419551810381051E-003 -6.13577742690870254E-005
-3.05659708972711792E-005  1.16644194267144182E-003  5.35884510070118230E-004
-2.46467998421954132E-005  8.05173778006889284E-005 -1.73275843672840955E-003
1.21038684463958541E-003 -4.85576422263281674E-004  2.12964757862459412E-003
-7.24522173754809165E-004 -2.34103050650884053E-003 -1.02780921531243625E-003
-1.58645471350787838E-003 -1.47122536065001966E-003  5.05628448953548211E-004
7.87024236020475183E-004 -3.33965605048787580E-004  1.49100488374016545E-003
2.13247042216978706E-004 -1.78409758913720571E-003 -6.93699376527495801E-004
1.08368850650444101E-003 -2.57553291973147821E-003 -2.77263961598058373E-004
6.83329019131476124E-004  9.63867098785839514E-004  7.17813988700250773E-004
4.79471839211898518E-004  2.95319764190264884E-004  9.03419935745930209E-004
-4.61941183595402933E-004  3.52134000066027303E-004 -5.29439881417017861E-004
2.65448869534198547E-004 -1.20720557201352860E-003  1.62467786987805857E-004
-1.11133290136603002E-003  2.12321194260264856E-003 -2.26128612742253157E-005
9.52803094600257971E-004  2.05758863694185338E-003 -4.90021458578204913E-004
-3.46477248913792244E-005 -4.70407180817759688E-004  2.10109799427440367E-005
-1.28528316221343661E-003  1.67800425638540621E-004  7.54617839213322602E-004
8.98694807515129158E-005  1.03436172230198463E-003 -1.10304817376319733E-003
4.28708674876885254E-004  1.37936079366824402E-003  8.03345296246204766E-006
-1.53956355993357876E-003  3.50978180414878349E-004 -1.51974912750584066E-003
1.10178539299624501E-003  6.44209007066917877E-004  1.21911995410924653E-003
1.61687404921672593E-004 -4.01864404679431011E-004  2.02831556048276213E-004
6.98344211664145786E-004 -3.99092836043067533E-005  1.04137581233858657E-003
